0.00000   		-0.00017        
0.01000   		-0.00017        
0.02000   		-0.00017        
0.03000   		-0.00017        
0.04000   		-0.00017        
0.05000   		-0.00018        
0.06000   		-0.00018        
0.07000   		-0.00018        
0.08000   		-0.00018        
0.09000   		-0.00018        
0.10000   		-0.00018        
0.11000   		-0.00018        
0.12000   		-0.00018        
0.13000   		-0.00019        
0.14000   		-0.00019        
0.15000   		-0.00019        
0.16000   		-0.00019        
0.17000   		-0.00019        
0.18000   		-0.00019        
0.19000   		-0.00019        
0.20000   		-0.00019        
0.21000   		-0.00019        
0.22000   		-0.00020        
0.23000   		-0.00020        
0.24000   		-0.00020        
0.25000   		-0.00020        
0.26000   		-0.00020        
0.27000   		-0.00020        
0.28000   		-0.00020        
0.29000   		-0.00020        
0.30000   		-0.00020        
0.31000   		-0.00021        
0.32000   		-0.00021        
0.33000   		-0.00021        
0.34000   		-0.00021        
0.35000   		-0.00021        
0.36000   		-0.00021        
0.37000   		-0.00021        
0.38000   		-0.00021        
0.39000   		-0.00022        
0.40000   		-0.00022        
0.41000   		-0.00022        
0.42000   		-0.00022        
0.43000   		-0.00022        
0.44000   		-0.00022        
0.45000   		-0.00022        
0.46000   		-0.00022        
0.47000   		-0.00022        
0.48000   		-0.00022        
0.49000   		-0.00023        
0.50000   		-0.00023        
0.51000   		-0.00023        
0.52000   		-0.00023        
0.53000   		-0.00023        
0.54000   		-0.00023        
0.55000   		-0.00023        
0.56000   		-0.00023        
0.57000   		-0.00024        
0.58000   		-0.00023        
0.59000   		-0.00024        
0.60000   		-0.00024        
0.61000   		-0.00024        
0.62000   		-0.00024        
0.63000   		-0.00024        
0.64000   		-0.00024        
0.65000   		-0.00024        
0.66000   		-0.00024        
0.67000   		-0.00025        
0.68000   		-0.00024        
0.69000   		-0.00025        
0.70000   		-0.00025        
0.71000   		-0.00025        
0.72000   		-0.00025        
0.73000   		-0.00025        
0.74000   		-0.00025        
0.75000   		-0.00025        
0.76000   		-0.00025        
0.77000   		-0.00025        
0.78000   		-0.00025        
0.79000   		-0.00026        
0.80000   		-0.00026        
0.81000   		-0.00026        
0.82000   		-0.00026        
0.83000   		-0.00026        
0.84000   		-0.00026        
0.85000   		-0.00026        
0.86000   		-0.00026        
0.87000   		-0.00026        
0.88000   		-0.00026        
0.89000   		-0.00026        
0.90000   		-0.00027        
0.91000   		-0.00027        
0.92000   		-0.00027        
0.93000   		-0.00027        
0.94000   		-0.00027        
0.95000   		-0.00027        
0.96000   		-0.00027        
0.97000   		-0.00027        
0.98000   		-0.00027        
0.99000   		-0.00027        
1.00000   		-0.00027        
1.01000   		-0.00028        
1.02000   		-0.00028        
1.03000   		-0.00028        
1.04000   		-0.00028        
1.05000   		-0.00028        
1.06000   		-0.00028        
1.07000   		-0.00028        
1.08000   		-0.00028        
1.09000   		-0.00028        
1.10000   		-0.00029        
1.11000   		-0.00028        
1.12000   		-0.00029        
1.13000   		-0.00028        
1.14000   		-0.00029        
1.15000   		-0.00029        
1.16000   		-0.00029        
1.17000   		-0.00029        
1.18000   		-0.00029        
1.19000   		-0.00029        
1.20000   		-0.00029        
1.21000   		-0.00029        
1.22000   		-0.00029        
1.23000   		-0.00030        
1.24000   		-0.00029        
1.25000   		-0.00029        
1.26000   		-0.00030        
1.27000   		-0.00029        
1.28000   		-0.00029        
1.29000   		-0.00030        
1.30000   		-0.00030        
1.31000   		-0.00030        
1.32000   		-0.00030        
1.33000   		-0.00030        
1.34000   		-0.00030        
1.35000   		-0.00030        
1.36000   		-0.00030        
1.37000   		-0.00030        
1.38000   		-0.00030        
1.39000   		-0.00030        
1.40000   		-0.00031        
1.41000   		-0.00031        
1.42000   		-0.00030        
1.43000   		-0.00031        
1.44000   		-0.00031        
1.45000   		-0.00031        
1.46000   		-0.00031        
1.47000   		-0.00031        
1.48000   		-0.00030        
1.49000   		-0.00031        
1.50000   		-0.00031        
1.51000   		-0.00031        
1.52000   		-0.00031        
1.53000   		-0.00032        
1.54000   		-0.00031        
1.55000   		-0.00031        
1.56000   		-0.00031        
1.57000   		-0.00031        
1.58000   		-0.00032        
