0.00000   		-0.00117        
0.01000   		-0.00120        
0.02000   		-0.00124        
0.03000   		-0.00127        
0.04000   		-0.00130        
0.05000   		-0.00133        
0.06000   		-0.00136        
0.07000   		-0.00139        
0.08000   		-0.00141        
0.09000   		-0.00144        
0.10000   		-0.00146        
0.11000   		-0.00149        
0.12000   		-0.00151        
0.13000   		-0.00153        
0.14000   		-0.00155        
0.15000   		-0.00156        
0.16000   		-0.00157        
0.17000   		-0.00157        
0.18000   		-0.00157        
0.19000   		-0.00157        
0.20000   		-0.00157        
0.21000   		-0.00158        
0.22000   		-0.00159        
0.23000   		-0.00161        
0.24000   		-0.00164        
0.25000   		-0.00170        
0.26000   		-0.00177        
0.27000   		-0.00184        
0.28000   		-0.00192        
0.29000   		-0.00200        
0.30000   		-0.00208        
0.31000   		-0.00217        
0.32000   		-0.00226        
0.33000   		-0.00236        
0.34000   		-0.00249        
0.35000   		-0.00265        
0.36000   		-0.00286        
0.37000   		-0.00311        
0.38000   		-0.00339        
0.39000   		-0.00369        
0.40000   		-0.00399        
0.41000   		-0.00428        
0.42000   		-0.00455        
0.43000   		-0.00479        
0.44000   		-0.00500        
0.45000   		-0.00520        
0.46000   		-0.00538        
0.47000   		-0.00550        
0.48000   		-0.00554        
0.49000   		-0.00554        
0.50000   		-0.00553        
0.51000   		-0.00541        
0.52000   		-0.00515        
0.53000   		-0.00477        
0.54000   		-0.00432        
0.55000   		-0.00389        
0.56000   		-0.00346        
0.57000   		-0.00307        
0.58000   		-0.00274        
0.59000   		-0.00252        
0.60000   		-0.00244        
0.61000   		-0.00244        
0.62000   		-0.00243        
0.63000   		-0.00246        
0.64000   		-0.00262        
0.65000   		-0.00287        
0.66000   		-0.00312        
0.67000   		-0.00332        
0.68000   		-0.00343        
0.69000   		-0.00346        
0.70000   		-0.00343        
0.71000   		-0.00333        
0.72000   		-0.00320        
0.73000   		-0.00307        
0.74000   		-0.00297        
0.75000   		-0.00281        
0.76000   		-0.00259        
0.77000   		-0.00233        
0.78000   		-0.00200        
0.79000   		-0.00158        
0.80000   		-0.00109        
0.81000   		-0.00048        
0.82000   		0.00021         
0.83000   		0.00092         
0.84000   		0.00161         
0.85000   		0.00224         
0.86000   		0.00278         
0.87000   		0.00326         
0.88000   		0.00365         
0.89000   		0.00395         
0.90000   		0.00409         
0.91000   		0.00408         
0.92000   		0.00401         
0.93000   		0.00395         
0.94000   		0.00383         
0.95000   		0.00376         
0.96000   		0.00376         
0.97000   		0.00383         
0.98000   		0.00380         
0.99000   		0.00368         
1.00000   		0.00363         
1.01000   		0.00377         
1.02000   		0.00403         
1.03000   		0.00434         
1.04000   		0.00455         
1.05000   		0.00471         
1.06000   		0.00484         
1.07000   		0.00484         
1.08000   		0.00461         
1.09000   		0.00432         
1.10000   		0.00420         
1.11000   		0.00431         
1.12000   		0.00441         
1.13000   		0.00437         
1.14000   		0.00424         
1.15000   		0.00418         
1.16000   		0.00400         
1.17000   		0.00370         
1.18000   		0.00330         
1.19000   		0.00289         
1.20000   		0.00249         
1.21000   		0.00209         
1.22000   		0.00161         
1.23000   		0.00102         
1.24000   		0.00039         
1.25000   		-0.00040        
1.26000   		-0.00134        
1.27000   		-0.00240        
1.28000   		-0.00358        
1.29000   		-0.00493        
1.30000   		-0.00624        
1.31000   		-0.00737        
1.32000   		-0.00824        
1.33000   		-0.00877        
1.34000   		-0.00901        
1.35000   		-0.00901        
1.36000   		-0.00872        
1.37000   		-0.00808        
1.38000   		-0.00703        
1.39000   		-0.00567        
1.40000   		-0.00417        
1.41000   		-0.00252        
1.42000   		-0.00084        
1.43000   		0.00067         
1.44000   		0.00225         
1.45000   		0.00408         
1.46000   		0.00625         
1.47000   		0.00831         
